Source,Target,Type,Weight
41,938,Directed,
41,645,Directed,
41,764,Directed,
41,888,Directed,
41,670,Directed,
41,671,Directed,
41,646,Directed,
41,647,Directed,
41,800,Directed,
41,929,Directed,
41,672,Directed,
41,802,Directed,
41,804,Directed,
41,648,Directed,
41,805,Directed,
41,689,Directed,
42,611,Directed,
42,735,Directed,
42,653,Directed,
42,860,Directed,
42,879,Directed,
43,608,Directed,
43,932,Directed,
43,691,Directed,
43,835,Directed,
43,614,Directed,
43,778,Directed,
43,652,Directed,
43,653,Directed,
43,935,Directed,
43,852,Directed,
43,853,Directed,
43,917,Directed,
43,904,Directed,
43,863,Directed,
43,747,Directed,
43,627,Directed,
43,866,Directed,
43,641,Directed,
43,645,Directed,
43,671,Directed,
43,939,Directed,
43,647,Directed,
43,673,Directed,
44,821,Directed,
44,608,Directed,
44,690,Directed,
44,649,Directed,
44,940,Directed,
44,941,Directed,
44,829,Directed,
44,714,Directed,
44,912,Directed,
44,613,Directed,
44,836,Directed,
44,614,Directed,
44,732,Directed,
44,942,Directed,
44,650,Directed,
44,651,Directed,
44,842,Directed,
44,843,Directed,
44,653,Directed,
44,739,Directed,
44,654,Directed,
44,655,Directed,
44,621,Directed,
44,853,Directed,
44,740,Directed,
44,858,Directed,
44,859,Directed,
44,657,Directed,
44,918,Directed,
44,863,Directed,
44,865,Directed,
44,905,Directed,
44,628,Directed,
44,658,Directed,
44,659,Directed,
44,718,Directed,
44,870,Directed,
44,630,Directed,
44,943,Directed,
44,817,Directed,
44,661,Directed,
44,662,Directed,
44,720,Directed,
44,871,Directed,
44,708,Directed,
44,872,Directed,
44,665,Directed,
44,944,Directed,
44,666,Directed,
44,876,Directed,
44,668,Directed,
44,641,Directed,
44,645,Directed,
44,927,Directed,
44,671,Directed,
44,646,Directed,
44,647,Directed,
44,945,Directed,
44,946,Directed,
44,648,Directed,
44,930,Directed,
45,820,Directed,
45,701,Directed,
45,605,Directed,
45,607,Directed,
45,895,Directed,
45,769,Directed,
45,610,Directed,
45,611,Directed,
45,727,Directed,
45,771,Directed,
45,772,Directed,
45,774,Directed,
45,775,Directed,
45,731,Directed,
45,614,Directed,
45,733,Directed,
45,778,Directed,
45,677,Directed,
45,615,Directed,
45,704,Directed,
45,736,Directed,
45,705,Directed,
45,779,Directed,
45,738,Directed,
45,619,Directed,
45,621,Directed,
45,947,Directed,
45,744,Directed,
45,623,Directed,
45,948,Directed,
45,626,Directed,
45,629,Directed,
45,949,Directed,
45,631,Directed,
45,749,Directed,
45,923,Directed,
45,750,Directed,
45,633,Directed,
45,662,Directed,
45,751,Directed,
45,707,Directed,
45,753,Directed,
45,708,Directed,
45,790,Directed,
45,709,Directed,
45,638,Directed,
45,892,Directed,
45,819,Directed,
45,794,Directed,
45,759,Directed,
45,795,Directed,
45,639,Directed,
45,641,Directed,
45,764,Directed,
45,675,Directed,
45,950,Directed,
45,804,Directed,
46,820,Directed,
46,700,Directed,
46,765,Directed,
46,701,Directed,
46,605,Directed,
46,724,Directed,
46,606,Directed,
46,766,Directed,
46,951,Directed,
46,726,Directed,
46,691,Directed,
46,610,Directed,
46,770,Directed,
46,952,Directed,
46,831,Directed,
46,772,Directed,
46,612,Directed,
46,774,Directed,
46,953,Directed,
46,954,Directed,
46,731,Directed,
46,614,Directed,
46,694,Directed,
46,955,Directed,
46,695,Directed,
46,778,Directed,
46,677,Directed,
46,956,Directed,
46,650,Directed,
46,615,Directed,
46,735,Directed,
46,844,Directed,
46,704,Directed,
46,736,Directed,
46,617,Directed,
46,705,Directed,
46,848,Directed,
46,807,Directed,
46,738,Directed,
46,619,Directed,
46,680,Directed,
46,761,Directed,
46,957,Directed,
46,621,Directed,
46,622,Directed,
46,696,Directed,
46,744,Directed,
46,745,Directed,
46,623,Directed,
46,624,Directed,
46,706,Directed,
46,625,Directed,
46,626,Directed,
46,627,Directed,
46,899,Directed,
46,748,Directed,
46,814,Directed,
46,631,Directed,
46,632,Directed,
46,681,Directed,
46,633,Directed,
46,682,Directed,
46,662,Directed,
46,751,Directed,
46,674,Directed,
46,753,Directed,
46,636,Directed,
46,708,Directed,
46,790,Directed,
46,816,Directed,
46,709,Directed,
46,638,Directed,
46,791,Directed,
46,892,Directed,
46,683,Directed,
46,795,Directed,
46,757,Directed,
46,755,Directed,
46,710,Directed,
46,639,Directed,
46,642,Directed,
46,643,Directed,
46,644,Directed,
46,958,Directed,
46,711,Directed,
46,798,Directed,
46,646,Directed,
46,901,Directed,
46,809,Directed,
46,672,Directed,
46,712,Directed,
46,802,Directed,
46,688,Directed,
46,804,Directed,
46,648,Directed,
46,689,Directed,
47,820,Directed,
47,765,Directed,
47,701,Directed,
47,894,Directed,
47,605,Directed,
47,959,Directed,
47,724,Directed,
47,606,Directed,
47,766,Directed,
47,607,Directed,
47,608,Directed,
47,932,Directed,
47,690,Directed,
47,951,Directed,
47,691,Directed,
47,649,Directed,
47,824,Directed,
47,960,Directed,
47,769,Directed,
47,827,Directed,
47,609,Directed,
47,829,Directed,
47,610,Directed,
47,611,Directed,
47,727,Directed,
47,910,Directed,
47,911,Directed,
47,961,Directed,
47,612,Directed,
47,693,Directed,
47,773,Directed,
47,912,Directed,
47,933,Directed,
47,774,Directed,
47,613,Directed,
47,934,Directed,
47,762,Directed,
47,834,Directed,
47,835,Directed,
47,730,Directed,
47,954,Directed,
47,731,Directed,
47,614,Directed,
47,903,Directed,
47,838,Directed,
47,732,Directed,
47,694,Directed,
47,695,Directed,
47,839,Directed,
47,733,Directed,
47,778,Directed,
47,677,Directed,
47,650,Directed,
47,962,Directed,
47,651,Directed,
47,842,Directed,
47,615,Directed,
47,679,Directed,
47,735,Directed,
47,914,Directed,
47,844,Directed,
47,704,Directed,
47,616,Directed,
47,736,Directed,
47,846,Directed,
47,963,Directed,
47,705,Directed,
47,847,Directed,
47,848,Directed,
47,652,Directed,
47,779,Directed,
47,618,Directed,
47,738,Directed,
47,653,Directed,
47,849,Directed,
47,739,Directed,
47,850,Directed,
47,619,Directed,
47,620,Directed,
47,935,Directed,
47,964,Directed,
47,655,Directed,
47,965,Directed,
47,621,Directed,
47,853,Directed,
47,854,Directed,
47,740,Directed,
47,947,Directed,
47,781,Directed,
47,741,Directed,
47,856,Directed,
47,857,Directed,
47,859,Directed,
47,744,Directed,
47,745,Directed,
47,860,Directed,
47,716,Directed,
47,623,Directed,
47,861,Directed,
47,624,Directed,
47,706,Directed,
47,863,Directed,
47,746,Directed,
47,783,Directed,
47,625,Directed,
47,747,Directed,
47,865,Directed,
47,697,Directed,
47,906,Directed,
47,626,Directed,
47,627,Directed,
47,866,Directed,
47,628,Directed,
47,629,Directed,
47,966,Directed,
47,658,Directed,
47,659,Directed,
47,869,Directed,
47,718,Directed,
47,870,Directed,
47,748,Directed,
47,630,Directed,
47,920,Directed,
47,631,Directed,
47,632,Directed,
47,749,Directed,
47,967,Directed,
47,750,Directed,
47,817,Directed,
47,681,Directed,
47,633,Directed,
47,682,Directed,
47,634,Directed,
47,635,Directed,
47,662,Directed,
47,751,Directed,
47,752,Directed,
47,674,Directed,
47,810,Directed,
47,753,Directed,
47,924,Directed,
47,871,Directed,
47,636,Directed,
47,708,Directed,
47,872,Directed,
47,790,Directed,
47,709,Directed,
47,665,Directed,
47,638,Directed,
47,873,Directed,
47,666,Directed,
47,892,Directed,
47,877,Directed,
47,667,Directed,
47,878,Directed,
47,879,Directed,
47,880,Directed,
47,819,Directed,
47,793,Directed,
47,759,Directed,
47,683,Directed,
47,795,Directed,
47,883,Directed,
47,755,Directed,
47,710,Directed,
47,639,Directed,
47,884,Directed,
47,640,Directed,
47,668,Directed,
47,641,Directed,
47,642,Directed,
47,643,Directed,
47,645,Directed,
47,927,Directed,
47,764,Directed,
47,669,Directed,
47,888,Directed,
47,968,Directed,
47,670,Directed,
47,928,Directed,
47,671,Directed,
47,646,Directed,
47,756,Directed,
47,969,Directed,
47,647,Directed,
47,721,Directed,
47,800,Directed,
47,929,Directed,
47,672,Directed,
47,686,Directed,
47,802,Directed,
47,673,Directed,
47,970,Directed,
47,804,Directed,
47,648,Directed,
47,805,Directed,
47,689,Directed,
48,894,Directed,
48,611,Directed,
48,731,Directed,
48,777,Directed,
48,971,Directed,
48,621,Directed,
48,624,Directed,
48,757,Directed,
48,671,Directed,
48,689,Directed,
49,895,Directed,
49,738,Directed,
49,636,Directed,
50,733,Directed,
50,615,Directed,
50,679,Directed,
50,709,Directed,
50,639,Directed,
50,689,Directed,
51,758,Directed,
51,972,Directed,
51,842,Directed,
51,736,Directed,
51,617,Directed,
51,781,Directed,
51,706,Directed,
51,751,Directed,
51,755,Directed,
51,641,Directed,
51,642,Directed,
51,643,Directed,
51,764,Directed,
51,804,Directed,
52,605,Directed,
52,822,Directed,
52,972,Directed,
52,606,Directed,
52,760,Directed,
52,609,Directed,
52,610,Directed,
52,910,Directed,
52,612,Directed,
52,732,Directed,
52,677,Directed,
52,844,Directed,
52,704,Directed,
52,616,Directed,
52,736,Directed,
52,705,Directed,
52,652,Directed,
52,738,Directed,
52,619,Directed,
52,620,Directed,
52,622,Directed,
52,744,Directed,
52,624,Directed,
52,746,Directed,
52,625,Directed,
52,627,Directed,
52,628,Directed,
52,658,Directed,
52,748,Directed,
52,632,Directed,
52,681,Directed,
52,634,Directed,
52,662,Directed,
52,752,Directed,
52,636,Directed,
52,792,Directed,
52,819,Directed,
52,796,Directed,
52,755,Directed,
52,641,Directed,
52,642,Directed,
52,643,Directed,
52,644,Directed,
52,645,Directed,
52,764,Directed,
52,756,Directed,
52,672,Directed,
52,902,Directed,
52,802,Directed,
52,648,Directed,
53,835,Directed,
53,630,Directed,
53,641,Directed,
54,931,Directed,
54,701,Directed,
54,605,Directed,
54,823,Directed,
54,606,Directed,
54,607,Directed,
54,608,Directed,
54,690,Directed,
54,824,Directed,
54,609,Directed,
54,829,Directed,
54,611,Directed,
54,728,Directed,
54,729,Directed,
54,692,Directed,
54,693,Directed,
54,912,Directed,
54,933,Directed,
54,613,Directed,
54,934,Directed,
54,834,Directed,
54,835,Directed,
54,836,Directed,
54,730,Directed,
54,614,Directed,
54,837,Directed,
54,839,Directed,
54,840,Directed,
54,733,Directed,
54,778,Directed,
54,651,Directed,
54,842,Directed,
54,843,Directed,
54,973,Directed,
54,735,Directed,
54,616,Directed,
54,736,Directed,
54,963,Directed,
54,847,Directed,
54,652,Directed,
54,738,Directed,
54,653,Directed,
54,739,Directed,
54,619,Directed,
54,620,Directed,
54,935,Directed,
54,654,Directed,
54,851,Directed,
54,974,Directed,
54,655,Directed,
54,975,Directed,
54,621,Directed,
54,853,Directed,
54,740,Directed,
54,741,Directed,
54,858,Directed,
54,859,Directed,
54,657,Directed,
54,918,Directed,
54,861,Directed,
54,624,Directed,
54,863,Directed,
54,746,Directed,
54,783,Directed,
54,747,Directed,
54,906,Directed,
54,866,Directed,
54,867,Directed,
54,658,Directed,
54,659,Directed,
54,806,Directed,
54,660,Directed,
54,718,Directed,
54,748,Directed,
54,630,Directed,
54,920,Directed,
54,632,Directed,
54,749,Directed,
54,817,Directed,
54,633,Directed,
54,634,Directed,
54,719,Directed,
54,662,Directed,
54,751,Directed,
54,708,Directed,
54,872,Directed,
54,944,Directed,
54,666,Directed,
54,876,Directed,
54,892,Directed,
54,877,Directed,
54,878,Directed,
54,879,Directed,
54,757,Directed,
54,639,Directed,
54,884,Directed,
54,668,Directed,
54,641,Directed,
54,642,Directed,
54,886,Directed,
54,643,Directed,
54,645,Directed,
54,764,Directed,
54,669,Directed,
54,670,Directed,
54,671,Directed,
54,646,Directed,
54,756,Directed,
54,647,Directed,
54,929,Directed,
54,672,Directed,
54,946,Directed,
54,802,Directed,
54,673,Directed,
54,648,Directed,
54,689,Directed,
55,608,Directed,
55,824,Directed,
55,829,Directed,
55,614,Directed,
55,655,Directed,
55,658,Directed,
55,884,Directed,
56,693,Directed,
56,614,Directed,
56,653,Directed,
56,849,Directed,
56,621,Directed,
56,859,Directed,
56,626,Directed,
56,659,Directed,
56,666,Directed,
56,879,Directed,
56,639,Directed,
56,668,Directed,
56,671,Directed,
57,765,Directed,
57,701,Directed,
57,606,Directed,
57,895,Directed,
57,609,Directed,
57,771,Directed,
57,774,Directed,
57,775,Directed,
57,731,Directed,
57,614,Directed,
57,840,Directed,
57,733,Directed,
57,677,Directed,
57,956,Directed,
57,615,Directed,
57,679,Directed,
57,704,Directed,
57,736,Directed,
57,652,Directed,
57,738,Directed,
57,621,Directed,
57,744,Directed,
57,784,Directed,
57,633,Directed,
57,682,Directed,
57,789,Directed,
57,662,Directed,
57,751,Directed,
57,707,Directed,
57,636,Directed,
57,816,Directed,
57,709,Directed,
57,638,Directed,
57,882,Directed,
57,795,Directed,
57,757,Directed,
57,639,Directed,
57,889,Directed,
57,712,Directed,
57,688,Directed,
57,689,Directed,
58,714,Directed,
59,765,Directed,
59,777,Directed,
59,677,Directed,
59,705,Directed,
59,626,Directed,
59,787,Directed,
59,751,Directed,
59,636,Directed,
59,642,Directed,
59,800,Directed,
59,686,Directed,
59,689,Directed,
60,847,Directed,
60,652,Directed,
60,653,Directed,
60,858,Directed,
60,872,Directed,
60,884,Directed,
60,668,Directed,
60,671,Directed,
61,820,Directed,
61,765,Directed,
61,701,Directed,
61,894,Directed,
61,605,Directed,
61,821,Directed,
61,722,Directed,
61,723,Directed,
61,822,Directed,
61,823,Directed,
61,972,Directed,
61,976,Directed,
61,724,Directed,
61,606,Directed,
61,702,Directed,
61,766,Directed,
61,760,Directed,
61,607,Directed,
61,608,Directed,
61,932,Directed,
61,690,Directed,
61,767,Directed,
61,691,Directed,
61,649,Directed,
61,824,Directed,
61,977,Directed,
61,978,Directed,
61,769,Directed,
61,827,Directed,
61,609,Directed,
61,829,Directed,
61,714,Directed,
61,610,Directed,
61,611,Directed,
61,830,Directed,
61,727,Directed,
61,910,Directed,
61,771,Directed,
61,728,Directed,
61,831,Directed,
61,729,Directed,
61,692,Directed,
61,911,Directed,
61,612,Directed,
61,773,Directed,
61,912,Directed,
61,933,Directed,
61,774,Directed,
61,613,Directed,
61,934,Directed,
61,762,Directed,
61,833,Directed,
61,834,Directed,
61,836,Directed,
61,730,Directed,
61,731,Directed,
61,614,Directed,
61,837,Directed,
61,838,Directed,
61,694,Directed,
61,695,Directed,
61,839,Directed,
61,840,Directed,
61,733,Directed,
61,778,Directed,
61,677,Directed,
61,734,Directed,
61,650,Directed,
61,909,Directed,
61,651,Directed,
61,979,Directed,
61,842,Directed,
61,735,Directed,
61,914,Directed,
61,844,Directed,
61,704,Directed,
61,616,Directed,
61,736,Directed,
61,971,Directed,
61,737,Directed,
61,963,Directed,
61,705,Directed,
61,847,Directed,
61,848,Directed,
61,652,Directed,
61,715,Directed,
61,779,Directed,
61,738,Directed,
61,653,Directed,
61,849,Directed,
61,739,Directed,
61,850,Directed,
61,619,Directed,
61,620,Directed,
61,680,Directed,
61,812,Directed,
61,761,Directed,
61,851,Directed,
61,655,Directed,
61,915,Directed,
61,621,Directed,
61,853,Directed,
61,740,Directed,
61,622,Directed,
61,855,Directed,
61,916,Directed,
61,781,Directed,
61,696,Directed,
61,741,Directed,
61,856,Directed,
61,858,Directed,
61,859,Directed,
61,743,Directed,
61,744,Directed,
61,904,Directed,
61,657,Directed,
61,918,Directed,
61,860,Directed,
61,716,Directed,
61,623,Directed,
61,861,Directed,
61,624,Directed,
61,706,Directed,
61,863,Directed,
61,746,Directed,
61,783,Directed,
61,784,Directed,
61,625,Directed,
61,747,Directed,
61,697,Directed,
61,906,Directed,
61,627,Directed,
61,866,Directed,
61,628,Directed,
61,658,Directed,
61,659,Directed,
61,869,Directed,
61,718,Directed,
61,870,Directed,
61,748,Directed,
61,630,Directed,
61,920,Directed,
61,936,Directed,
61,922,Directed,
61,631,Directed,
61,632,Directed,
61,749,Directed,
61,937,Directed,
61,788,Directed,
61,817,Directed,
61,681,Directed,
61,633,Directed,
61,682,Directed,
61,634,Directed,
61,661,Directed,
61,789,Directed,
61,635,Directed,
61,662,Directed,
61,751,Directed,
61,752,Directed,
61,720,Directed,
61,753,Directed,
61,871,Directed,
61,636,Directed,
61,708,Directed,
61,872,Directed,
61,790,Directed,
61,816,Directed,
61,709,Directed,
61,665,Directed,
61,638,Directed,
61,791,Directed,
61,873,Directed,
61,874,Directed,
61,666,Directed,
61,876,Directed,
61,892,Directed,
61,877,Directed,
61,667,Directed,
61,878,Directed,
61,879,Directed,
61,792,Directed,
61,819,Directed,
61,794,Directed,
61,795,Directed,
61,893,Directed,
61,796,Directed,
61,797,Directed,
61,757,Directed,
61,755,Directed,
61,710,Directed,
61,639,Directed,
61,980,Directed,
61,884,Directed,
61,640,Directed,
61,668,Directed,
61,641,Directed,
61,642,Directed,
61,643,Directed,
61,645,Directed,
61,927,Directed,
61,764,Directed,
61,669,Directed,
61,888,Directed,
61,670,Directed,
61,671,Directed,
61,646,Directed,
